Date_UTC,SML,SMU,SMR
2001-11-21 06:39:00,-111,108,-3.9
2001-11-21 06:40:00,-109,107,-4.0
2001-11-21 06:41:00,-106,106,-4.1
2001-11-21 06:42:00,-92,106,-4.0
2001-11-21 06:43:00,-81,106,-3.9
2001-11-21 06:44:00,-67,107,-3.9
2001-11-21 06:45:00,-56,107,-3.9
2001-11-21 06:46:00,-55,106,-3.8
2001-11-21 06:47:00,-60,111,-3.8
2001-11-21 06:48:00,-48,112,-3.7
2001-11-21 06:49:00,-39,109,-3.7
2001-11-21 06:50:00,-36,109,-3.7
2001-11-21 06:51:00,-37,108,-3.8
2001-11-21 06:52:00,-35,110,-3.9
2001-11-21 06:53:00,-36,113,-3.9
2001-11-21 06:54:00,-42,113,-4.0
2001-11-21 06:55:00,-46,112,-3.9
2001-11-21 06:56:00,-51,114,-3.6
2001-11-21 06:57:00,-70,114,-3.6
2001-11-21 06:58:00,-74,115,-3.3
2001-11-21 06:59:00,-84,115,-3.0
2001-11-21 07:00:00,-108,112,-3.1
2001-11-21 07:01:00,-123,109,-2.6
2001-11-21 07:02:00,-152,118,-2.7
2001-11-21 07:03:00,-228,116,-2.4
2001-11-21 07:04:00,-231,113,-1.8
2001-11-21 07:05:00,-243,119,-1.6
2001-11-21 07:06:00,-259,121,-1.5
2001-11-21 07:07:00,-254,116,-1.2
2001-11-21 07:08:00,-266,112,-1.1
2001-11-21 07:09:00,-298,109,-1.0
2001-11-21 07:10:00,-311,109,-0.9
2001-11-21 07:11:00,-310,107,-1.0
2001-11-21 07:12:00,-315,108,-0.8
2001-11-21 07:13:00,-307,106,-0.9
2001-11-21 07:14:00,-302,106,-1.0
2001-11-21 07:15:00,-289,106,-1.1
2001-11-21 07:16:00,-290,110,-1.5
2001-11-21 07:17:00,-298,111,-1.5
2001-11-21 07:18:00,-296,119,-1.4
2001-11-21 07:19:00,-313,117,-1.9
2001-11-21 07:20:00,-323,110,-2.0
2001-11-21 07:21:00,-309,107,-1.9
2001-11-21 07:22:00,-302,106,-1.6
2001-11-21 07:23:00,-327,109,-1.6
2001-11-21 07:24:00,-306,114,-1.8
2001-11-21 07:25:00,-292,110,-1.6
2001-11-21 07:26:00,-263,110,-1.4
2001-11-21 07:27:00,-236,106,-1.1
2001-11-21 07:28:00,-246,108,-1.5
2001-11-21 07:29:00,-269,107,-1.7
2001-11-21 07:30:00,-244,101,-1.5
2001-11-21 07:31:00,-202,105,-1.5
2001-11-21 07:32:00,-197,105,-1.8
2001-11-21 07:33:00,-193,100,-1.1
2001-11-21 07:34:00,-169,95,-0.8
2001-11-21 07:35:00,-183,92,-0.6
2001-11-21 07:36:00,-200,97,-0.7
2001-11-21 07:37:00,-217,100,-0.7
2001-11-21 07:38:00,-219,106,-0.5
2001-11-21 07:39:00,-205,110,-0.3
2001-11-21 07:40:00,-202,114,-0.4
2001-11-21 07:41:00,-196,112,-0.4
2001-11-21 07:42:00,-198,115,-0.5
2001-11-21 07:43:00,-192,117,-0.6
2001-11-21 07:44:00,-184,120,-0.8
2001-11-21 07:45:00,-182,124,-1.4
2001-11-21 07:46:00,-184,122,-1.7
2001-11-21 07:47:00,-178,123,-1.9
2001-11-21 07:48:00,-186,124,-2.2
2001-11-21 07:49:00,-186,126,-2.0
2001-11-21 07:50:00,-164,126,-2.1
2001-11-21 07:51:00,-145,124,-2.2
2001-11-21 07:52:00,-139,107,-2.5
2001-11-21 07:53:00,-143,90,-2.7
2001-11-21 07:54:00,-135,70,-2.8
2001-11-21 07:55:00,-123,64,-2.8
2001-11-21 07:56:00,-116,66,-2.9
2001-11-21 07:57:00,-108,66,-3.1
2001-11-21 07:58:00,-100,68,-3.0
2001-11-21 07:59:00,-110,59,-2.9
2001-11-21 08:00:00,-113,55,-2.8
2001-11-21 08:01:00,-113,56,-2.8
2001-11-21 08:02:00,-115,57,-2.8
2001-11-21 08:03:00,-131,48,-2.7
2001-11-21 08:04:00,-132,45,-2.5
2001-11-21 08:05:00,-129,48,-2.5
2001-11-21 08:06:00,-120,56,-2.5
2001-11-21 08:07:00,-138,63,-2.6
2001-11-21 08:08:00,-143,65,-2.5
2001-11-21 08:09:00,-144,62,-2.5
2001-11-21 08:10:00,-141,62,-2.4
2001-11-21 08:11:00,-152,57,-2.6
2001-11-21 08:12:00,-153,49,-2.5
2001-11-21 08:13:00,-170,49,-2.5
2001-11-21 08:14:00,-169,46,-2.3
2001-11-21 08:15:00,-152,44,-2.3
2001-11-21 08:16:00,-136,48,-2.1
2001-11-21 08:17:00,-112,62,-2.1
2001-11-21 08:18:00,-84,72,-2.3
2001-11-21 08:19:00,-83,68,-2.4
2001-11-21 08:20:00,-72,58,-2.5
2001-11-21 08:21:00,-72,61,-2.2
2001-11-21 08:22:00,-81,66,-2.2
2001-11-21 08:23:00,-76,64,-2.2
2001-11-21 08:24:00,-70,67,-2.2
2001-11-21 08:25:00,-75,68,-2.1
2001-11-21 08:26:00,-81,68,-2.1
2001-11-21 08:27:00,-87,70,-2.1
2001-11-21 08:28:00,-90,72,-1.9
2001-11-21 08:29:00,-93,72,-1.8
2001-11-21 08:30:00,-94,67,-1.8
2001-11-21 08:31:00,-90,62,-1.6
2001-11-21 08:32:00,-80,59,-1.6
2001-11-21 08:33:00,-69,59,-1.6
2001-11-21 08:34:00,-68,58,-1.5
2001-11-21 08:35:00,-62,53,-1.3
2001-11-21 08:36:00,-55,58,-1.2
2001-11-21 08:37:00,-65,63,-1.0
2001-11-21 08:38:00,-76,72,-1.0
2001-11-21 08:39:00,-81,85,-0.9
2001-11-21 08:40:00,-77,88,-1.0
2001-11-21 08:41:00,-76,83,-0.9
2001-11-21 08:42:00,-73,78,-0.8
2001-11-21 08:43:00,-70,68,-0.7
2001-11-21 08:44:00,-73,56,-0.8
2001-11-21 08:45:00,-69,51,-0.8
2001-11-21 08:46:00,-71,51,-0.9
2001-11-21 08:47:00,-72,55,-0.9
2001-11-21 08:48:00,-81,61,-0.9
2001-11-21 08:49:00,-97,66,-1.1
2001-11-21 08:50:00,-110,71,-1.1
2001-11-21 08:51:00,-113,68,-1.3
2001-11-21 08:52:00,-110,59,-1.3
2001-11-21 08:53:00,-109,59,-1.3
2001-11-21 08:54:00,-118,62,-1.2
2001-11-21 08:55:00,-119,70,-1.1
2001-11-21 08:56:00,-115,72,-1.1
2001-11-21 08:57:00,-114,76,-1.0
2001-11-21 08:58:00,-112,80,-1.0
2001-11-21 08:59:00,-107,84,-0.9
2001-11-21 09:00:00,-104,87,-0.9
2001-11-21 09:01:00,-104,85,-1.1
2001-11-21 09:02:00,-105,81,-1.0
2001-11-21 09:03:00,-106,78,-0.9
2001-11-21 09:04:00,-114,76,-1.0
2001-11-21 09:05:00,-124,70,-0.9
2001-11-21 09:06:00,-130,67,-1.1
2001-11-21 09:07:00,-130,67,-1.2
2001-11-21 09:08:00,-130,70,-1.2
2001-11-21 09:09:00,-128,78,-1.3
2001-11-21 09:10:00,-123,80,-1.3
2001-11-21 09:11:00,-120,75,-1.4
2001-11-21 09:12:00,-118,69,-1.5
2001-11-21 09:13:00,-117,63,-1.6
2001-11-21 09:14:00,-119,63,-1.6
2001-11-21 09:15:00,-115,61,-1.6
2001-11-21 09:16:00,-105,62,-1.5
2001-11-21 09:17:00,-99,63,-1.5
2001-11-21 09:18:00,-98,65,-1.5
2001-11-21 09:19:00,-99,68,-1.5
2001-11-21 09:20:00,-97,68,-1.5
2001-11-21 09:21:00,-90,67,-1.4
2001-11-21 09:22:00,-81,72,-1.3
2001-11-21 09:23:00,-92,75,-1.3
2001-11-21 09:24:00,-98,74,-1.2
2001-11-21 09:25:00,-108,65,-1.0
2001-11-21 09:26:00,-111,60,-1.0
2001-11-21 09:27:00,-108,62,-1.0
2001-11-21 09:28:00,-110,68,-1.0
2001-11-21 09:29:00,-103,70,-1.0
2001-11-21 09:30:00,-108,71,-1.0
2001-11-21 09:31:00,-108,78,-0.7
2001-11-21 09:32:00,-111,79,-0.7
2001-11-21 09:33:00,-111,79,-0.8
2001-11-21 09:34:00,-113,76,-1.0
2001-11-21 09:35:00,-110,74,-1.1
2001-11-21 09:36:00,-106,71,-1.1
2001-11-21 09:37:00,-102,68,-1.0
2001-11-21 09:38:00,-103,79,-0.9
2001-11-21 09:39:00,-105,85,-0.9
2001-11-21 09:40:00,-105,87,-0.8
2001-11-21 09:41:00,-101,83,-0.8
2001-11-21 09:42:00,-97,83,-0.8
2001-11-21 09:43:00,-94,91,-0.8
2001-11-21 09:44:00,-88,98,-0.6
2001-11-21 09:45:00,-81,92,-0.6
2001-11-21 09:46:00,-76,78,-0.5
2001-11-21 09:47:00,-70,73,-0.4
2001-11-21 09:48:00,-66,77,-0.4
2001-11-21 09:49:00,-64,78,-0.4
2001-11-21 09:50:00,-64,78,-0.2
2001-11-21 09:51:00,-64,72,-0.1
2001-11-21 09:52:00,-63,62,-0.1
2001-11-21 09:53:00,-63,65,-0.1
2001-11-21 09:54:00,-58,66,-0.2
2001-11-21 09:55:00,-53,61,-0.5
2001-11-21 09:56:00,-50,60,-0.6
2001-11-21 09:57:00,-60,63,-0.6
2001-11-21 09:58:00,-66,69,-0.8
2001-11-21 09:59:00,-86,71,-0.9
2001-11-21 10:00:00,-88,71,-1.0
2001-11-21 10:01:00,-71,67,-1.0
2001-11-21 10:02:00,-60,63,-1.1
2001-11-21 10:03:00,-59,63,-1.1
2001-11-21 10:04:00,-56,63,-0.9
2001-11-21 10:05:00,-55,61,-0.9
2001-11-21 10:06:00,-56,61,-0.8
2001-11-21 10:07:00,-57,59,-0.8
2001-11-21 10:08:00,-57,59,-0.7
2001-11-21 10:09:00,-61,55,-0.7
2001-11-21 10:10:00,-65,52,-0.5
2001-11-21 10:11:00,-68,54,-0.2
2001-11-21 10:12:00,-69,59,0.1
2001-11-21 10:13:00,-71,63,0.3
2001-11-21 10:14:00,-77,66,0.3
2001-11-21 10:15:00,-77,67,0.3
2001-11-21 10:16:00,-74,65,0.4
2001-11-21 10:17:00,-70,64,0.6
2001-11-21 10:18:00,-67,70,0.5
2001-11-21 10:19:00,-62,66,0.5
2001-11-21 10:20:00,-60,59,0.7
2001-11-21 10:21:00,-57,51,1.0
2001-11-21 10:22:00,-54,52,1.3
2001-11-21 10:23:00,-53,59,1.5
2001-11-21 10:24:00,-52,64,1.5
2001-11-21 10:25:00,-51,66,1.9
2001-11-21 10:26:00,-52,67,2.3
2001-11-21 10:27:00,-54,74,2.5
2001-11-21 10:28:00,-52,84,2.7
2001-11-21 10:29:00,-48,88,2.9
2001-11-21 10:30:00,-46,91,2.9
2001-11-21 10:31:00,-43,86,3.0
2001-11-21 10:32:00,-42,84,3.1
2001-11-21 10:33:00,-44,84,3.0
2001-11-21 10:34:00,-45,87,2.8
2001-11-21 10:35:00,-45,98,2.4
2001-11-21 10:36:00,-42,104,1.7
2001-11-21 10:37:00,-40,98,1.1
2001-11-21 10:38:00,-45,88,0.5
2001-11-21 10:39:00,-65,81,-0.0
2001-11-21 10:40:00,-86,75,-0.4
2001-11-21 10:41:00,-99,74,-1.0
2001-11-21 10:42:00,-104,77,-1.2
2001-11-21 10:43:00,-97,81,-1.1
2001-11-21 10:44:00,-71,88,-1.2
2001-11-21 10:45:00,-60,91,-1.0
2001-11-21 10:46:00,-64,92,-0.8
2001-11-21 10:47:00,-65,92,-0.6
2001-11-21 10:48:00,-62,92,-0.3
2001-11-21 10:49:00,-57,91,-0.1
2001-11-21 10:50:00,-53,92,0.1
2001-11-21 10:51:00,-53,92,0.1
2001-11-21 10:52:00,-53,91,0.1
2001-11-21 10:53:00,-58,92,0.2
2001-11-21 10:54:00,-61,92,0.3
2001-11-21 10:55:00,-63,93,0.4
2001-11-21 10:56:00,-64,93,0.6
2001-11-21 10:57:00,-63,90,0.7
2001-11-21 10:58:00,-64,93,0.6
2001-11-21 10:59:00,-67,93,0.8
2001-11-21 11:00:00,-71,94,0.9
2001-11-21 11:01:00,-72,93,0.9
2001-11-21 11:02:00,-77,95,1.1
2001-11-21 11:03:00,-79,96,1.4
2001-11-21 11:04:00,-82,95,1.5
2001-11-21 11:05:00,-90,92,1.6
2001-11-21 11:06:00,-94,87,1.4
2001-11-21 11:07:00,-96,82,1.5
2001-11-21 11:08:00,-108,79,1.7
2001-11-21 11:09:00,-113,78,1.7
2001-11-21 11:10:00,-118,76,1.8
2001-11-21 11:11:00,-118,73,1.8
2001-11-21 11:12:00,-120,71,1.9
2001-11-21 11:13:00,-115,69,2.0
2001-11-21 11:14:00,-120,72,2.3
2001-11-21 11:15:00,-117,72,2.3
2001-11-21 11:16:00,-116,70,2.5
2001-11-21 11:17:00,-112,75,2.7
2001-11-21 11:18:00,-103,78,2.7
2001-11-21 11:19:00,-95,82,2.7
2001-11-21 11:20:00,-91,86,2.7
2001-11-21 11:21:00,-84,90,3.0
2001-11-21 11:22:00,-80,90,3.3
2001-11-21 11:23:00,-80,90,3.4
2001-11-21 11:24:00,-79,90,3.6
2001-11-21 11:25:00,-77,90,3.6
2001-11-21 11:26:00,-70,90,3.7
2001-11-21 11:27:00,-69,89,3.8
2001-11-21 11:28:00,-67,85,3.8
2001-11-21 11:29:00,-61,80,3.8
2001-11-21 11:30:00,-70,80,3.7
2001-11-21 11:31:00,-74,78,3.5
2001-11-21 11:32:00,-75,80,3.5
2001-11-21 11:33:00,-72,82,3.6
2001-11-21 11:34:00,-78,84,3.8
2001-11-21 11:35:00,-83,89,3.9
2001-11-21 11:36:00,-79,90,4.2
2001-11-21 11:37:00,-77,90,4.4
2001-11-21 11:38:00,-76,90,4.5
2001-11-21 11:39:00,-74,90,4.6
2001-11-21 11:40:00,-83,94,4.9
2001-11-21 11:41:00,-93,95,4.8
2001-11-21 11:42:00,-108,94,4.7
2001-11-21 11:43:00,-115,103,4.3
2001-11-21 11:44:00,-111,106,4.2
2001-11-21 11:45:00,-123,100,4.2
2001-11-21 11:46:00,-137,103,4.1
2001-11-21 11:47:00,-151,106,4.3
2001-11-21 11:48:00,-172,110,4.6
2001-11-21 11:49:00,-189,107,4.8
2001-11-21 11:50:00,-204,106,4.7
2001-11-21 11:51:00,-217,105,4.5
2001-11-21 11:52:00,-230,107,4.3
2001-11-21 11:53:00,-240,104,4.2
2001-11-21 11:54:00,-241,104,4.1
2001-11-21 11:55:00,-239,100,4.2
2001-11-21 11:56:00,-226,103,4.2
2001-11-21 11:57:00,-223,104,4.2
2001-11-21 11:58:00,-223,108,4.2
2001-11-21 11:59:00,-225,111,4.4
2001-11-21 12:00:00,-238,109,4.4
2001-11-21 12:01:00,-252,101,4.3
2001-11-21 12:02:00,-265,104,4.4
2001-11-21 12:03:00,-275,111,4.3
2001-11-21 12:04:00,-279,113,4.3
2001-11-21 12:05:00,-288,111,4.3
2001-11-21 12:06:00,-292,115,4.2
2001-11-21 12:07:00,-291,115,4.3
2001-11-21 12:08:00,-295,108,4.5
2001-11-21 12:09:00,-305,103,4.5
2001-11-21 12:10:00,-307,100,4.2
2001-11-21 12:11:00,-315,98,4.1
2001-11-21 12:12:00,-325,92,4.1
2001-11-21 12:13:00,-320,93,4.3
2001-11-21 12:14:00,-315,95,4.4
2001-11-21 12:15:00,-317,97,4.4
2001-11-21 12:16:00,-334,94,4.6
2001-11-21 12:17:00,-332,93,4.5
2001-11-21 12:18:00,-328,99,4.6
2001-11-21 12:19:00,-323,103,4.6
2001-11-21 12:20:00,-308,97,4.4
2001-11-21 12:21:00,-306,97,4.4
2001-11-21 12:22:00,-297,93,4.1
2001-11-21 12:23:00,-291,92,4.0
2001-11-21 12:24:00,-280,94,4.1
2001-11-21 12:25:00,-263,92,3.2
2001-11-21 12:26:00,-253,89,2.8
2001-11-21 12:27:00,-250,88,2.8
2001-11-21 12:28:00,-244,87,2.7
2001-11-21 12:29:00,-243,86,2.6
2001-11-21 12:30:00,-247,86,2.4
2001-11-21 12:31:00,-235,85,2.7
2001-11-21 12:32:00,-221,86,2.7
2001-11-21 12:33:00,-205,88,2.7
2001-11-21 12:34:00,-196,90,2.6
2001-11-21 12:35:00,-190,92,2.4
2001-11-21 12:36:00,-206,92,2.3
2001-11-21 12:37:00,-205,90,2.3
2001-11-21 12:38:00,-181,92,2.5
2001-11-21 12:39:00,-178,90,2.6
2001-11-21 12:40:00,-178,90,2.7
2001-11-21 12:41:00,-187,93,2.7
2001-11-21 12:42:00,-199,90,2.7
2001-11-21 12:43:00,-204,83,2.6
2001-11-21 12:44:00,-182,79,2.6
2001-11-21 12:45:00,-188,75,2.5
2001-11-21 12:46:00,-189,69,2.4
2001-11-21 12:47:00,-194,65,2.3
2001-11-21 12:48:00,-238,71,2.3
2001-11-21 12:49:00,-302,71,1.7
2001-11-21 12:50:00,-312,72,1.5
2001-11-21 12:51:00,-288,77,1.7
2001-11-21 12:52:00,-285,85,1.5
2001-11-21 12:53:00,-275,85,1.6
2001-11-21 12:54:00,-287,83,1.8
2001-11-21 12:55:00,-297,78,1.9
2001-11-21 12:56:00,-320,78,1.9
2001-11-21 12:57:00,-320,81,1.9
2001-11-21 12:58:00,-296,86,1.8
2001-11-21 12:59:00,-276,86,1.8
2001-11-21 13:00:00,-270,86,1.8
2001-11-21 13:01:00,-260,87,1.8
2001-11-21 13:02:00,-247,92,1.7
2001-11-21 13:03:00,-228,96,1.9
2001-11-21 13:04:00,-224,99,2.1
2001-11-21 13:05:00,-230,97,2.1
2001-11-21 13:06:00,-239,103,2.1
2001-11-21 13:07:00,-253,103,1.7
2001-11-21 13:08:00,-260,102,1.3
2001-11-21 13:09:00,-258,105,1.0
2001-11-21 13:10:00,-259,105,0.9
2001-11-21 13:11:00,-271,103,0.8
2001-11-21 13:12:00,-293,100,0.9
2001-11-21 13:13:00,-314,104,0.4
2001-11-21 13:14:00,-316,110,0.3
2001-11-21 13:15:00,-296,117,0.3
2001-11-21 13:16:00,-264,123,0.3
2001-11-21 13:17:00,-235,124,0.2
2001-11-21 13:18:00,-233,123,0.2
2001-11-21 13:19:00,-231,124,0.0
2001-11-21 13:20:00,-232,127,0.2
2001-11-21 13:21:00,-220,128,-0.0
2001-11-21 13:22:00,-206,127,-0.1
2001-11-21 13:23:00,-200,124,-0.2
2001-11-21 13:24:00,-201,123,-0.4
2001-11-21 13:25:00,-197,123,-0.4
2001-11-21 13:26:00,-195,123,-0.6
2001-11-21 13:27:00,-191,121,-0.7
2001-11-21 13:28:00,-187,119,-0.7
2001-11-21 13:29:00,-177,118,-0.7
2001-11-21 13:30:00,-166,120,-0.7
2001-11-21 13:31:00,-155,119,-0.7
2001-11-21 13:32:00,-144,116,-1.0
2001-11-21 13:33:00,-137,114,-1.1
2001-11-21 13:34:00,-135,116,-1.1
2001-11-21 13:35:00,-132,114,-1.1
2001-11-21 13:36:00,-127,107,-1.1
2001-11-21 13:37:00,-123,100,-1.2
2001-11-21 13:38:00,-121,97,-1.3
2001-11-21 13:39:00,-119,96,-1.4
2001-11-21 13:40:00,-115,94,-1.4
2001-11-21 13:41:00,-112,90,-1.2
2001-11-21 13:42:00,-104,87,-1.1
2001-11-21 13:43:00,-96,82,-1.0
2001-11-21 13:44:00,-88,83,-0.9
2001-11-21 13:45:00,-82,81,-0.7
2001-11-21 13:46:00,-77,80,-0.5
2001-11-21 13:47:00,-71,79,-0.4
2001-11-21 13:48:00,-65,77,-0.3
2001-11-21 13:49:00,-69,75,0.0
2001-11-21 13:50:00,-68,74,0.2
2001-11-21 13:51:00,-62,73,0.2
2001-11-21 13:52:00,-56,75,0.5
2001-11-21 13:53:00,-46,75,0.7
2001-11-21 13:54:00,-38,73,0.8
2001-11-21 13:55:00,-39,75,1.0
2001-11-21 13:56:00,-36,81,1.3
2001-11-21 13:57:00,-33,89,1.4
2001-11-21 13:58:00,-31,88,1.6
2001-11-21 13:59:00,-29,85,1.7
2001-11-21 14:00:00,-29,81,1.7
2001-11-21 14:01:00,-29,80,1.8
2001-11-21 14:02:00,-28,81,1.7
2001-11-21 14:03:00,-27,84,1.6
2001-11-21 14:04:00,-31,81,1.7
2001-11-21 14:05:00,-32,76,1.6
2001-11-21 14:06:00,-32,71,1.5
2001-11-21 14:07:00,-30,70,1.4
2001-11-21 14:08:00,-25,71,1.4
2001-11-21 14:09:00,-24,77,1.3
2001-11-21 14:10:00,-28,83,1.3
2001-11-21 14:11:00,-25,90,1.3
2001-11-21 14:12:00,-24,93,1.6
2001-11-21 14:13:00,-24,96,1.8
2001-11-21 14:14:00,-26,97,1.9
2001-11-21 14:15:00,-27,95,2.0
2001-11-21 14:16:00,-29,93,2.3
2001-11-21 14:17:00,-31,92,2.1
2001-11-21 14:18:00,-32,90,2.1
2001-11-21 14:19:00,-30,87,2.2
2001-11-21 14:20:00,-30,87,2.6
2001-11-21 14:21:00,-31,91,2.5
2001-11-21 14:22:00,-27,93,2.7
2001-11-21 14:23:00,-25,94,3.1
2001-11-21 14:24:00,-24,93,3.1
2001-11-21 14:25:00,-25,90,3.2
2001-11-21 14:26:00,-32,85,3.3
2001-11-21 14:27:00,-37,82,3.6
2001-11-21 14:28:00,-39,81,3.6
2001-11-21 14:29:00,-36,81,3.7
2001-11-21 14:30:00,-33,81,3.7
2001-11-21 14:31:00,-27,81,3.7
2001-11-21 14:32:00,-23,85,3.8
2001-11-21 14:33:00,-23,87,3.6
2001-11-21 14:34:00,-23,90,3.5
2001-11-21 14:35:00,-22,92,3.4
2001-11-21 14:36:00,-24,90,3.3
2001-11-21 14:37:00,-36,78,3.3
2001-11-21 14:38:00,-40,69,3.4
2001-11-21 14:39:00,-33,66,3.0
2001-11-21 14:40:00,-25,68,2.9
2001-11-21 14:41:00,-31,78,2.6
2001-11-21 14:42:00,-36,85,2.5
2001-11-21 14:43:00,-42,87,2.5
2001-11-21 14:44:00,-42,87,2.6
2001-11-21 14:45:00,-41,85,2.6
2001-11-21 14:46:00,-40,85,2.9
2001-11-21 14:47:00,-37,83,3.3
2001-11-21 14:48:00,-34,84,3.3
2001-11-21 14:49:00,-34,86,3.4
2001-11-21 14:50:00,-34,90,3.6
2001-11-21 14:51:00,-34,94,3.7
2001-11-21 14:52:00,-36,94,4.0
2001-11-21 14:53:00,-39,89,4.3
2001-11-21 14:54:00,-40,80,4.5
2001-11-21 14:55:00,-41,71,4.7
2001-11-21 14:56:00,-41,68,4.8
2001-11-21 14:57:00,-40,71,4.7
2001-11-21 14:58:00,-39,78,4.8
2001-11-21 14:59:00,-38,83,4.8
2001-11-21 15:00:00,-37,81,4.9
2001-11-21 15:01:00,-34,77,4.9
2001-11-21 15:02:00,-38,69,4.9
2001-11-21 15:03:00,-47,71,5.1
2001-11-21 15:04:00,-48,73,5.3
2001-11-21 15:05:00,-41,78,5.2
2001-11-21 15:06:00,-47,80,5.2
2001-11-21 15:07:00,-52,84,5.4
2001-11-21 15:08:00,-45,88,5.7
2001-11-21 15:09:00,-45,92,6.0
2001-11-21 15:10:00,-56,94,6.1
2001-11-21 15:11:00,-70,96,6.3
2001-11-21 15:12:00,-68,97,6.2
2001-11-21 15:13:00,-68,100,6.3
2001-11-21 15:14:00,-70,99,6.3
2001-11-21 15:15:00,-67,100,6.5
2001-11-21 15:16:00,-58,100,6.4
2001-11-21 15:17:00,-52,98,6.2
2001-11-21 15:18:00,-54,96,6.3
2001-11-21 15:19:00,-59,98,6.4
2001-11-21 15:20:00,-61,97,6.1
2001-11-21 15:21:00,-58,97,6.2
2001-11-21 15:22:00,-52,94,6.1
2001-11-21 15:23:00,-51,96,6.0
2001-11-21 15:24:00,-61,96,6.0
2001-11-21 15:25:00,-64,91,5.9
2001-11-21 15:26:00,-64,87,5.7
2001-11-21 15:27:00,-72,85,5.7
2001-11-21 15:28:00,-74,84,5.8
2001-11-21 15:29:00,-72,81,5.6
2001-11-21 15:30:00,-67,75,5.4
2001-11-21 15:31:00,-64,70,5.3
2001-11-21 15:32:00,-65,75,5.2
2001-11-21 15:33:00,-67,77,4.9
2001-11-21 15:34:00,-68,76,4.7
2001-11-21 15:35:00,-70,79,4.9
2001-11-21 15:36:00,-71,82,4.8
2001-11-21 15:37:00,-72,84,4.9
2001-11-21 15:38:00,-69,90,4.4
2001-11-21 15:39:00,-65,90,4.3
2001-11-21 15:40:00,-65,88,4.2
2001-11-21 15:41:00,-60,89,4.0
2001-11-21 15:42:00,-57,93,3.6
2001-11-21 15:43:00,-58,95,3.4
2001-11-21 15:44:00,-58,94,3.3
2001-11-21 15:45:00,-64,94,3.3
2001-11-21 15:46:00,-72,98,3.4
2001-11-21 15:47:00,-74,98,3.2
2001-11-21 15:48:00,-73,98,3.2
2001-11-21 15:49:00,-69,97,3.2
2001-11-21 15:50:00,-62,97,3.2
2001-11-21 15:51:00,-57,95,3.3
2001-11-21 15:52:00,-57,98,3.4
2001-11-21 15:53:00,-52,97,3.5
2001-11-21 15:54:00,-51,96,3.5
2001-11-21 15:55:00,-51,97,3.4
2001-11-21 15:56:00,-51,97,3.1
2001-11-21 15:57:00,-48,96,3.0
2001-11-21 15:58:00,-42,94,3.0
2001-11-21 15:59:00,-40,95,3.1
2001-11-21 16:00:00,-41,95,3.0
2001-11-21 16:01:00,-44,96,2.9
2001-11-21 16:02:00,-52,98,2.8
2001-11-21 16:03:00,-60,99,2.8
2001-11-21 16:04:00,-64,101,2.8
2001-11-21 16:05:00,-64,102,2.7
2001-11-21 16:06:00,-60,102,2.6
2001-11-21 16:07:00,-54,102,2.5
2001-11-21 16:08:00,-47,102,2.4
2001-11-21 16:09:00,-43,104,2.2
2001-11-21 16:10:00,-47,104,1.9
2001-11-21 16:11:00,-51,103,1.9
2001-11-21 16:12:00,-55,104,1.8
2001-11-21 16:13:00,-55,105,1.9
2001-11-21 16:14:00,-56,106,1.7
2001-11-21 16:15:00,-54,104,1.5
2001-11-21 16:16:00,-54,104,1.4
2001-11-21 16:17:00,-60,100,1.3
2001-11-21 16:18:00,-64,98,1.2
2001-11-21 16:19:00,-64,100,1.1
2001-11-21 16:20:00,-61,98,1.0
2001-11-21 16:21:00,-56,97,0.7
2001-11-21 16:22:00,-52,99,0.5
2001-11-21 16:23:00,-47,96,0.5
2001-11-21 16:24:00,-48,96,0.5
2001-11-21 16:25:00,-47,96,0.5
2001-11-21 16:26:00,-51,95,0.4
2001-11-21 16:27:00,-54,91,0.4
2001-11-21 16:28:00,-53,89,0.3
2001-11-21 16:29:00,-52,89,0.2
2001-11-21 16:30:00,-51,90,0.2
2001-11-21 16:31:00,-49,88,0.3
2001-11-21 16:32:00,-50,88,0.5
2001-11-21 16:33:00,-57,88,0.2
2001-11-21 16:34:00,-58,87,0.3
2001-11-21 16:35:00,-55,87,0.5
2001-11-21 16:36:00,-57,87,0.6
2001-11-21 16:37:00,-58,85,0.9
2001-11-21 16:38:00,-60,83,1.4
2001-11-21 16:39:00,-64,82,1.9
2001-11-21 16:40:00,-67,83,2.1
2001-11-21 16:41:00,-57,82,2.3
2001-11-21 16:42:00,-50,83,2.2
2001-11-21 16:43:00,-56,83,2.1
2001-11-21 16:44:00,-62,86,1.9
2001-11-21 16:45:00,-69,85,1.9
2001-11-21 16:46:00,-73,84,1.7
2001-11-21 16:47:00,-76,81,1.7
2001-11-21 16:48:00,-73,80,1.7
2001-11-21 16:49:00,-91,82,1.6
2001-11-21 16:50:00,-86,82,1.6
2001-11-21 16:51:00,-78,79,1.3
2001-11-21 16:52:00,-84,75,1.1
2001-11-21 16:53:00,-100,77,1.3
2001-11-21 16:54:00,-107,78,0.9
2001-11-21 16:55:00,-114,80,1.3
2001-11-21 16:56:00,-117,82,0.7
2001-11-21 16:57:00,-110,81,0.7
2001-11-21 16:58:00,-110,82,0.4
2001-11-21 16:59:00,-112,81,0.1
2001-11-21 17:00:00,-118,78,-0.3
2001-11-21 17:01:00,-126,82,-0.4
